unix,open,high,low,close,Volume 
1671062400,17806,17853,17288,17362,1887.371722
1670976000,17771,18373,17667,17803,3836.865546
1670889600,17214,18106,17093,17772,3838.865011
1670803200,17089,17240,16881,17209,1695.056525
1670716800,17128,17264,17080,17091,1239.357786
1670630400,17129,17223,17100,17128,677.741807
1670544000,17229,17353,17073,17128,1226.705648
1670457600,16838,17296,16734,17229,1724.693497
1670371200,17091,17131,16736,16836,1185.393283
1670284800,16968,17101,16914,17087,1303.371225
1670198400,17113,17418,16879,16968,2251.519576
1670112000,16893,17195,16890,17114,1603.551601
1670025600,17095,17150,16868,16886,1177.012645
1669939200,16976,17102,16800,17095,2329.03285
1669852800,17166,17250,16864,16977,3207.290941
1669766400,16437,17223,16430,17170,4442.427261
1669680000,16205,16529,16102,16434,2310.870796
1669593600,16420,16477,16004,16210,3254.701778
1669507200,16451,16587,16402,16424,1189.794707
1669420800,16511,16685,16387,16454,1503.64131
1669334400,16589,16604,16339,16508,2043.43508
1669248000,16594,16783,16456,16591,2141.484462
1669161600,16199,16647,16150,16603,3505.293131
1669075200,15757,16281,15613,16197,3718.554559
1668988800,16250,16269,15479,15766,5633.487802
1668902400,16687,16730,16169,16256,1827.056766
1668816000,16683,16799,16548,16690,1377.396397
1668729600,16687,16971,16540,16683,2673.28042
1668643200,16655,16724,16412,16686,2458.666891
1668556800,16875,16980,16371,16654,4035.800424
1668470400,16586,17095,16511,16874,5633.399348
1668384000,16300,17130,15784,16589,7964.340069
1668297600,16788,17240,16263,16310,2703.911947
1668211200,17020,17054,16610,16788,1882.264157
1668124800,17548,17645,16394,17007,5636.755612
1668038400,15900,18150,15748,17551,8375.256925
1667952000,18546,18588,15632,15877,8350.565446
1667865600,20591,20669,17114,18550,12035.90179
1667779200,20899,21070,20400,20590,1417.995635
1667692800,21299,21364,20899,20907,551.95849
1667606400,21152,21473,21089,21301,774.1252201
1667520000,20209,21290,20184,21153,3501.475358
1667433600,20152,20387,20039,20209,1004.118933
1667347200,20480,20802,20055,20154,2292.082362
1667260800,20493,20681,20334,20480,1276.69181
1667174400,20631,20833,20243,20498,1880.024567
1667088000,20820,20931,20525,20628,679.838763
1667001600,20596,21078,20566,20821,1213.189466
1666915200,20295,20750,20008,20599,1827.613807
1666828800,20771,20872,20210,20296,1669.883996
1666742400,20096,21012,20062,20775,2711.069047
1666656000,19332,20418,19222,20087,2804.513146
1666569600,19576,19588,19169,19332,1155.863484
1666483200,19208,19689,19079,19574,1195.620136
1666396800,19166,19250,19118,19206,455.4208891
1666310400,19043,19245,18660,19165,1923.439911
1666224000,19128,19340,18913,19043,1491.664493
1666137600,19329,19356,19078,19126,1302.595354
1666051200,19547,19700,19099,19334,1524.526354
1665964800,19262,19672,19160,19547,1141.623503
1665878400,19072,19425,19067,19264,417.0116096
1665792000,19184,19229,18990,19066,331.4309828
1665705600,19374,19947,19083,19181,1313.801114
1665619200,19156,19504,18183,19377,2920.782084
1665532800,19061,19229,18967,19157,870.2707088
1665446400,19131,19265,18853,19059,1332.932453
1665360000,19436,19525,19029,19131,1052.983018
1665273600,19421,19604,19324,19445,707.2745161
1665187200,19533,19624,19259,19420,517.3187632
1665100800,19960,20056,19335,19532,1290.580164
1665014400,20161,20447,19864,19951,1438.889525
1664928000,20343,20366,19735,20162,1789.848922
1664841600,19633,20469,19497,20343,2455.542892
1664755200,19060,19715,18975,19636,1109.131767
1664668800,19306,19395,18931,19051,518.0338052
1664582400,19419,19484,19174,19312,378.6069873
1664496000,19593,20171,19152,19425,2413.784323
1664409600,19413,19630,18852,19592,1812.62119
1664323200,19085,19770,18461,19413,3817.64022
1664236800,19233,20381,18822,19075,4423.716939
1664150400,18809,19313,18690,19226,3167.387998
1664064000,18919,19182,18636,18810,979.4430638
1663977600,19291,19309,18817,18921,922.0239414
1663891200,19411,19491,18533,19294,2593.18338
1663804800,18458,19541,18368,19403,2607.04176
1663718400,18877,19902,18157,18466,5332.937768
1663632000,19535,19634,18717,18878,2544.252889
1663545600,19418,19679,18271,19538,3418.21694
1663459200,20116,20116,19343,19419,1609.639654
1663372800,19802,20187,19757,20114,947.2778271
1663286400,19704,19887,19330,19802,2514.426846
1663200000,20226,20432,19500,19691,2531.571163
1663113600,20175,20526,19623,20233,2793.906305
1663027200,22396,22781,19862,20177,3927.080031
1662940800,21836,22485,21565,22401,2496.986997
1662854400,21663,21871,21360,21835,844.394591
1662768000,21371,21814,21125,21672,1355.392967
1662681600,19327,21610,19303,21371,4009.323732
1662595200,19301,19454,19023,19322,1759.192951
1662508800,18808,19456,18540,19276,1946.274023
1662422400,19799,20181,18669,18789,3216.973546
1662336000,20014,20051,19634,19794,975.9635285
1662249600,19840,20025,19586,20007,468.4646082
1662163200,19950,20053,19667,19840,454.4522163
1662076800,20133,20440,19762,19959,1704.549709
1661990400,20049,20202,19573,20128,1841.618902
1661904000,19836,20490,19822,20059,2271.165558
1661817600,20300,20575,19552,19819,2061.628167
1661731200,19571,20415,19557,20302,1226.533905
1661644800,20044,20159,19526,19557,883.3577112
1661558400,20242,20376,19766,20045,1322.837659
1661472000,21550,21870,20119,20250,3482.091378
1661385600,21364,21813,21319,21571,1134.963662
1661299200,21523,21892,21142,21372,1825.655858
1661212800,21404,21672,20899,21520,1237.155475
1661126400,21517,21530,20901,21411,1428.989681
1661040000,21150,21778,21070,21514,1070.76256
1660953600,20840,21368,20769,21146,1475.277663
1660867200,23192,23202,20785,20841,3558.420975
1660780800,23348,23593,23103,23201,888.9358017
1660694400,23866,24448,23176,23340,1814.516302
1660608000,24103,24250,23673,23867,761.7864025
1660521600,24324,25212,23782,24110,1764.960549
1660435200,24459,25053,24161,24320,1360.869754
1660348800,24421,24900,24301,24456,891.4216972
1660262400,23957,24459,23615,24407,1258.792716
1660176000,23961,24921,23867,23959,1964.204321
1660089600,23151.68,24228,22668.57,23964,2251.388441
1660003200,23811.29,23927.44,22880.22,23164.78,1206.111691
1659916800,23177.72,24246.06,23169.64,23821.68,1845.040918
1659830400,22946,23411.55,22855.14,23187.62,691.3833738
1659744000,23326.5,23354.54,22919.76,22956.61,672.1452969
1659657600,22630.14,23478,22587.94,23326.4,2070.359898
1659571200,22830.37,23228.77,22400,22615.24,1537.966295
1659484800,22997.07,23642.14,22686.12,22835.88,1306.295023
1659398400,23291.67,23468.33,22665.98,23001.52,1441.506419
1659312000,23287.38,23511.5,22861,23282.92,1310.171805
1659225600,23652.53,24190.09,23241,23322.53,1624.151725
1659139200,23777.85,24676,23523.29,23644.58,1739.574946
1659052800,23856.91,24445,23438.5,23785.31,2536.491668
1658966400,22972.22,24198.95,22600,23853.11,3463.790183
1658880000,21266.14,23112.9,21047.7,22969.04,2976.188829
1658793600,21314.26,21344.09,20700.13,21259.78,1965.577984
1658707200,22589.47,22673.68,21250,21306.56,2128.780168
1658620800,22468.7,23006.77,22272.23,22595.81,681.1967368
1658534400,22696.19,23005.68,21944.47,22468.69,1010.857836
1658448000,23166.09,23760.87,22512.42,22682.26,2025.583858
1658361600,23217,23430.33,22340.34,23163.34,2267.474088
1658275200,23392.04,24280.3,22893.95,23208.53,4052.684592
1658188800,22439.63,23800,21578.45,23405.02,4682.352971
1658102400,20786.76,22760.04,20757.29,22435.04,4288.356874
1658016000,21198.34,21664.52,20751.08,20801.85,1497.203541
1657929600,20823.7,21577,20472.68,21195.49,1740.639268
1657843200,20569.17,21186.35,20368.7,20835.39,1581.830129
1657756800,20225.24,20880,19608.47,20577.23,2574.758853
1657670400,19337.91,20367.88,18905.55,20232.35,3196.864138
1657584000,19948.55,20036.24,19237.42,19321.14,1738.030824
1657497600,20851.14,20858.75,19869,19949.71,1381.038473
1657411200,21581.98,21593.73,20629.99,20856.08,1398.918063
1657324800,21592.69,21955.18,21311.36,21588.35,865.3870158
1657238400,21620.85,22401,21164.07,21584.14,3352.947538
1657152000,20546.29,21847.25,20237.58,21643.56,3422.571595
1657065600,20164.65,20648.76,19750.16,20547.45,2093.381932
1656979200,20209.02,20720,19281.82,20168.63,2882.226472
1656892800,19296.88,20319.88,19032.44,20209.53,2016.082007
1656806400,19232.76,19616.43,18763.96,19294.46,1438.936494
1656720000,19263.41,19425.08,18960,19228.25,1478.974118
1656633600,19960.61,20895.08,18944.69,19239.47,4424.088559
1656547200,20098,20131.06,18595.6,19924.89,4907.84854
1656460800,20253.88,20398.99,19827,20093.18,1605.323562
1656374400,20722.27,21178.73,20176,20261.34,2048.684519
1656288000,21029.19,21516.85,20491.28,20699.72,1648.588032
1656201600,21486.67,21868,20968.85,21028.69,1437.607095
1656115200,21229.66,21586.67,20890,21486.8,1196.384662
1656028800,21102.75,21538.4,20713.77,21215.42,2444.772171
1655942400,19977.24,21204.14,19869.63,21093.42,2677.899028
1655856000,20710.01,20863.44,19743.99,19963.68,4210.495383
1655769600,20555.44,21708.76,20332.07,20712.29,3543.16812
1655683200,20557.2,21036.89,19616.1,20555.44,5112.850525
1655596800,18952.14,20783.48,17930.7,20552.82,5100.883118
1655510400,20428.19,20758,17592.78,18956.8,7958.385322
1655424000,20387.66,21325.06,20220.16,20440.7,3615.097318
1655337600,22563.82,22957.01,20200,20382.88,4889.124304
1655251200,22077.83,22756,20079.72,22555.27,13481.53959
1655164800,22407.53,23288.88,20816.35,22097.3,8576.80051
1655078400,26538.63,26845.63,21910.26,22450.43,12621.88319
1654992000,28397.38,28523.06,26500,26585.1,2588.833474
1654905600,29065.66,29403.62,28085.75,28390.94,1587.195247
1654819200,30068.53,30333.81,28832.83,29065.66,2545.341269
1654732800,30190.31,30672.56,29920.56,30089.03,953.9292645
1654646400,31108.3,31310.53,29831.85,30185.58,1909.672403
1654560000,31351.1,31536.11,29184.25,31115.82,3672.304934
1654473600,29905.46,31737.31,29868.16,31351.21,2494.104247
1654387200,29834.06,30153.18,29514.96,29888.98,563.0629405
1654300800,29688.17,29948.84,29444.21,29853.51,472.4038606
1654214400,30437.77,30670.07,29232.99,29669.39,1151.145147
1654128000,29791.96,30688.82,29568.13,30437.18,1226.290743
1654041600,31777.06,31962.79,29309.84,29787.4,2629.801847
1653955200,31677.13,32375.81,31181.26,31762.76,1621.622499
1653868800,29454.69,32195.68,29276.15,31731.22,3257.548737
1653782400,29010.82,29561.04,28814.46,29448.94,909.1918002
1653696000,28606.08,29231.9,28498.73,29010.82,721.5469467
1653609600,29183.39,29360.34,28253.57,28589.48,2109.941982
1653523200,29511.95,29853.34,28003,29183.06,2835.005224
1653436800,29626.53,30189.7,29313.78,29510.15,1563.30877
1653350400,29081.76,29810.38,28632.4,29632.15,1490.236132
1653264000,30264.66,30628,28839.29,29081.76,2158.650472
1653177600,29400.34,30457.58,29209.03,30264.66,1318.89418
1653091200,29176.7,29621.01,28914.7,29421.05,490.4273845
1653004800,30271.22,30725.56,28690.13,29176.7,2337.17319
1652918400,28681.15,30505.14,28656.46,30290.33,2516.774845
1652832000,30423.9,30670,28615.23,28681.26,2318.15545
1652745600,29847.53,30753.96,29400,30425.36,2143.925663
1652659200,31275.27,31275.27,29060,29832.45,3112.79429
1652572800,30041.16,31411.48,29440.71,31295.03,2085.066301
1652486400,29239.41,30281.49,28561.23,30033.96,2910.992163
1652400000,28932.69,30974.6,28686.37,29238.81,6010.273639
1652313600,28999.99,30090.7,25401.05,28896.19,16578.8106
1652227200,31002.27,32148.15,27757.77,29000,11180.84884
1652140800,30066.48,32650,29731.03,30999.97,7402.302313
1652054400,34051.2,34224.35,30015,30082,7631.121662
1651968000,35465.46,35496.55,33710.16,34025.5,2670.399816
1651881600,36019.15,36123.99,34777.85,35463.46,1224.396993
1651795200,36542.41,36648.2,35268.69,36019.22,2594.533331
1651708800,39685.23,39840.37,35579.4,36533.93,3736.730129
1651622400,37735.35,40050.19,37665.46,39685.23,2297.272134
1651536000,38506.38,38641.57,37515.83,37729.95,1157.922077
1651449600,38484.46,39153.13,38045.79,38521.01,1434.100799
1651363200,37638.78,38672.2,37400,38488.34,1248.04269
1651276800,38599.3,38786.95,37597.36,37639.8,728.2796199
1651190400,39753.28,39923.61,38174.27,38593.42,1600.899167
1651104000,39254.4,40387,38880.44,39754.2,1842.005084
1651017600,38105.68,39494.73,37885.75,39256.05,1769.009307
1650931200,40452.52,40800,37701,38137.67,2909.72252
1650844800,39464.67,40602.85,38202.91,40441.11,2220.044028
1650758400,39438.51,39944.65,38987,39467.4,663.7041724
1650672000,39700.55,39983.98,39301,39421.59,398.2444878
1650585600,40497,40808.66,39197.64,39726.03,2136.999771
1650499200,41378.77,42978.95,39770,40470.76,2163.314054
1650412800,41476.89,42220.04,40893.21,41375.85,1359.541313
1650326400,40814.6,41754.05,40578.58,41505.77,1457.110812
1650240000,39660.62,41101,38547.12,40814.6,2421.081856
1650153600,40379.81,40602.69,39565.68,39691.27,485.0037186
1650067200,40576.41,40701,40014.79,40395.67,365.7262478
1649980800,39962.6,40869.99,39788.97,40563.18,752.399438
1649894400,41159.29,41504.29,39582.53,39961.53,1169.493818
1649808000,40099.51,41557.61,39584.86,41147.74,1563.484487
1649721600,39545.37,40691.01,39273.65,40097.46,2111.920574
1649635200,42159.45,42415.57,39218.15,39524.86,2288.479212
1649548800,42774.85,43450.72,41888.88,42133.85,862.6131047
1649462400,42258.22,42807.63,42131.51,42767.89,525.173544
1649376000,43467.82,43986.09,42120,42290.11,1453.744661
1649289600,43172.83,43896.45,42741.52,43454.53,1381.677378
1649203200,45512.95,45548.77,43086.8,43191.59,3073.556897
1649116800,46514.43,47201,45342.33,45502.73,1127.690437
1649030400,46414.88,46891.17,45124.79,46598.2,1496.641541
1648944000,45820.28,47458.48,45565.64,46401.57,1063.628732
1648857600,46306.38,47218.17,45650,45820.28,724.3087501
1648771200,45522.53,46739.81,44244,46307.81,1953.219529
1648684800,47086.07,47624.18,45234,45517.27,1372.965107
1648598400,47459.03,47721.41,46572.15,47068.08,1627.543218
1648512000,47152.38,48128.87,46941.84,47459.03,1716.323923
1648425600,46854.96,48234,46672.25,47152.38,2691.937848
1648339200,44553.24,46950,44456.9,46864.39,1548.888905
1648252800,44340.49,44815.31,44101,44535.65,494.7242021
1648166400,44025.99,45137.12,43616.88,44320.6,1725.07157
1648080000,42912.21,44240,42636.54,44025.99,2173.304975
1647993600,42393.62,43021.73,41779.11,42925.41,1906.723546
1647907200,41018.36,43337.41,40901.13,42393.41,2375.424654
1647820800,41293.19,41588.7,40516.86,41043.14,1779.498066
1647734400,42240.43,42324.06,40930.2,41242.14,1061.353074
1647648000,41781.96,42405.01,41553.88,42235.31,976.8888511
1647561600,40963.22,42362,40068.88,41794.37,2125.123182
1647475200,41142.76,41497.24,40449.06,40963.22,1657.761653
1647388800,39302.8,41693.97,38865.67,41142.76,5987.103889
1647302400,39688.55,39896.13,38142.35,39302.7,1638.68403
1647216000,37763.37,39913.42,37567.19,39665.71,1439.767682
1647129600,38798.68,39312.5,37595.62,37790.54,737.8801323
1647043200,38729.79,39458.58,38653.89,38822.02,962.8556659
1646956800,39433.48,40237.22,38244.76,38729.79,2063.223352
1646870400,41952.13,42053.95,38545.19,39444.45,2506.234827
1646784000,38761.13,42591.68,38667.65,41960.02,1980.293625
1646697600,38002.23,39377,37885.05,38753.65,1864.904614
1646611200,38404.97,39557.26,37169.52,38016.47,1949.69692
1646524800,39390.31,39701,38100,38438.89,1194.373734
1646438400,39170.19,39620.3,38600.3,39416.79,806.9114287
1646352000,42476.25,42540.57,38590.95,39175.56,2493.65743
1646265600,43936.73,44118.53,41832.34,42476.26,2253.43077
1646179200,44443.98,45332.38,43350,43936.72,2043.556839
1646092800,43221.71,44981.22,42847.85,44443.96,2831.297222
1646006400,37717.1,44256.08,37468.99,43178.98,3160.61807
1645920000,39146.66,39886.92,37015.74,37712.68,1701.817043
1645833600,39242.64,40330.99,38600,39146.66,912.7240869
1645747200,38360.93,39727.97,38027.61,39231.64,2202.851827
1645660800,37253.26,39720,34324.05,38376.88,6302.850957
1645574400,38269.94,39303.24,37060.16,37274.18,1778.275258
1645488000,37036.98,38463.88,36368.99,38269.94,2388.759035
1645401600,38384.09,39494.11,36810.72,37076.6,3501.420364
1645315200,40108.62,40151.62,37974.18,38373.9,1283.511547
1645228800,40008.75,40471.27,39587.08,40109.02,695.654296
1645142400,40532.66,40996.31,39450,39996.99,2212.71492
1645056000,43901.49,44204.78,40088.88,40556.11,2437.490361
1644969600,44590.75,44590.75,43312.83,43901.48,1251.833594
1644883200,42567.27,44785.66,42469.96,44582.48,1772.923258
1644796800,42078.53,42871.68,41575,42540.3,1270.886517
1644710400,42232.68,42779.6,41882.54,42077.74,515.4557423
1644624000,42392.22,43034,41740.06,42241.11,892.3453304
1644537600,43540.15,43969.72,41983.12,42406.19,2170.372397
1644451200,44426.24,45850,43209.07,43524.6,2692.623398
1644364800,44106.95,44865.72,43164,44426.84,1625.883525
1644278400,43895.6,45501,42701.19,44091.56,2591.801464
1644192000,42420.24,44524.18,41682.11,43869.04,2601.46944
1644105600,41422.7,42701.86,41141.81,42420.24,854.6757144
1644019200,41608.82,41983.12,40975,41427.72,1892.237974
1643932800,37330.75,41760.39,37064.28,41579.57,3901.598904
1643846400,36924.5,37391.74,36264.55,37320.11,1624.390147
1643760000,38768.08,38883.96,36618.36,36923.5,1672.707195
1643673600,38483.56,39285,38033.78,38733.04,2073.938717
1643587200,37914.1,38776.33,36631.66,38491.92,2009.130003
1643500800,38176.45,38378.88,37372.59,37941.82,708.7948127
1643414400,37713.14,38741.67,37327.79,38192.65,1296.908923
1643328000,37179.62,38022.11,36173.98,37748.36,2420.654107
1643241600,36824.02,37251,35511.32,37208.36,3103.823011
1643155200,37006.76,38946,36279.21,36829.32,3663.155571
1643068800,36721.59,37552.3,35722.43,36975.91,2793.691079
1642982400,36262.21,38050,32950.72,36724.99,6335.15428
1642896000,35084.79,36574.47,34624.59,36293.62,2533.703976
1642809600,36447.37,36825.98,34000,35091.11,4510.372186
1642723200,40654.72,41115.58,35423,36495.46,6201.046101
1642636800,41733.21,43518.69,40554.14,40736.05,2425.152607
1642550400,42378.23,42589.9,41145.23,41683.21,1664.704053
1642464000,42230.09,42685.25,41290.06,42377.4,1638.87086
1642377600,43099.08,43209.47,41581,42255.07,1060.009388
1642291200,43084.77,43495.59,42615,43107.7,621.9530273
1642204800,43085.76,43826.8,42387.86,43102.01,707.658523
1642118400,42579.44,43468.95,41782.21,43102.35,1386.832758
1642032000,43935.01,44456.34,42321,42571.94,1993.883243
1641945600,42754.44,44337.26,42471.17,43933.5,2502.762101
1641859200,41842.22,43144.74,41284.11,42736,2442.654151
1641772800,41853.98,42256.55,39558.7,41845.42,3494.013786
1641686400,41697.32,42796.49,41200,41875.81,1532.588234
1641600000,41576.73,42315.31,40517.05,41690.77,1581.47362
1641513600,43093.4,43135.35,40600,41535.66,2984.205861
1641427200,43417.31,43782.86,42414,43097.6,2450.113094
1641340800,45828.77,46855.06,42413.59,43435.8,3397.545778
1641254400,46464.01,47526,45539.05,45820,1832.612837
1641168000,47290.55,47586.58,45692.13,46439.89,1140.179088
1641081600,47745.25,47989,46660,47350.22,702.0947554
1640995200,46230,47960.98,46199.9,47777.42,741.5206031
1640908800,47110.3,48589.47,45655.31,46214.37,1798.552604
1640822400,46474.59,47916.32,45934.37,47150.71,2162.270443
1640736000,47597.7,48157.41,46099.94,46483.36,2089.308158
1640649600,50708.05,50719.59,47300,47543.3,2215.268634
1640563200,50885.32,52098.6,50479.44,50718.11,1102.983437
1640476800,50421.51,51292.65,49458.85,50791.21,1015.221975
1640390400,50857.42,51179.36,50190.9,50442.22,823.0487292
1640304000,50850,51864.56,50442.34,50841.48,1446.088831
1640217600,48618.99,51386.66,48051.1,50850,1715.358027
1640131200,48907.75,49600,48449.87,48618.99,1306.165742
1640044800,46926.72,49353.49,46667.08,48929.86,1674.164469
1639958400,46671.66,47547.5,45572.94,46915,1726.016033
1639872000,46854.18,48307.34,46450,46704.67,1275.499371
1639785600,46141.63,47370.14,45501,46881.87,827.3937426
1639699200,47654.99,48018.52,45478.74,46210.92,2077.280247
1639612800,48876.84,49449,47506.21,47663.42,1456.257258
1639526400,48386.95,49514.85,46560,48876.84,2593.35181
1639440000,46736.7,48689.3,46310.4,48389.96,2016.589815
1639353600,50102.31,50226.2,45750,46725.02,3337.447929
1639267200,49420.51,50800,48675,50124.38,1233.788386
1639180800,47179.53,49539.4,46789,49400.54,1323.03956
1639094400,47573.43,50132.88,46886,47142.42,2705.170704
1639008000,50535.15,50839.01,47332.43,47593.12,2585.432708
1638921600,50635.87,51249.41,48656.2,50543.3,1598.435713
1638835200,50550.09,51991,50062.13,50627.32,1719.317619
1638748800,49484,50986,47111,50555,4652.117677
1638662400,49240.81,49777.62,47836.34,49463.22,5156.666137
1638576000,53685.47,53877.77,41967.5,49234.97,10025.68967
1638489600,56534.26,57652,51556.01,53743.69,2964.768185
1638403200,57232.71,57413.52,55839.85,56547.96,2758.144698
1638316800,57027.28,59099.64,56469.22,57251.59,2515.54072
1638230400,57843.33,59250,55918.8,56974.12,3562.717627
1638144000,57327.32,58931.07,56750,57845.12,2069.734969
1638057600,54764.24,57482.42,53308.93,57338.55,1377.554549
1637971200,53794.32,55382,53653.45,54774.66,1360.565868
1637884800,59004.88,59207.36,53524.03,53789.35,5221.840567
1637798400,57169.19,59445.45,57044.42,58990.14,1362.174805
1637712000,57583.91,57750.2,55894.62,57185.06,1809.454329
1637625600,56283.8,57897.54,55128.6,57579.99,2732.084801
1637539200,58679.27,59516.78,55628.57,56294.11,2943.163373
1637452800,59785.85,60090.55,58525.84,58678.47,895.6750948
1637366400,58126.46,59896.54,57424.27,59768.54,1172.15931
1637280000,56924.94,58402.05,55640,58128.55,3277.025859
1637193600,60376.94,60978.39,56516.44,56917.66,6160.709758
1637107200,60115.12,60888.5,58400,60373.65,3716.810559
1637020800,63621.61,63628,58563,60142.31,4632.773317
1636934400,65509.87,66387.4,63348.91,63606.09,2000.823622
1636848000,64403.43,65509.87,63595.76,65509.87,1247.884517
1636761600,64140.23,64980,63400,64417.52,830.1310181
1636675200,64783.13,65497.53,62294.84,64158.41,2519.307306
1636588800,64919.18,65625.44,64140,64821.33,1583.2838
1636502400,66928.42,69000,62856.71,64921.43,3419.118693
1636416000,67547.49,68564.4,66250,66945.72,2136.858361
1636329600,63300,67803.55,63300,67559,2715.423864
1636243200,61542.43,63300,61396.57,63300,1115.668851
1636156800,61008.19,61609.5,60109.91,61542.44,1268.51182
1636070400,61430.02,62666.52,60769.17,61031.91,1569.407922
1635984000,62945.38,63136.82,60725,61457.25,1507.542722
1635897600,63260,63567.21,60018.46,62930.72,2148.470863
1635811200,60949.78,64300,60669.91,63260,3336.526818
1635724800,61356.57,62500,59500,60922.85,2507.397971
1635638400,61904.96,62438.85,60000,61359.44,1548.129016
1635552000,62278.92,62376.32,60660.02,61932.3,1542.319175
1635465600,60608.95,62971.54,60154.53,62301.59,3884.642362
1635379200,58471.06,62524,56425,60592.76,3769.755064
1635292800,60331.4,61489,58100.01,58465.9,3479.738096
1635206400,63101.43,63299.3,59830,60328.22,1965.545225
1635120000,60883.96,63733.93,60670,63101.43,1730.146216
1635033600,61306.64,61497.33,59510,60910.16,1204.847735
1634947200,60698.54,61737.38,59633.61,61338.76,1056.079658
1634860800,62207.51,63757.28,59953.74,60702.68,3159.425285
1634774400,66027.81,66664.1,61850,62219.44,3891.528533
1634688000,64282.2,67016.5,63529,65990.31,3070.6843
1634601600,62014.99,64499,61350,64241.61,3253.739792
1634515200,61519.52,62679,59013,62034.65,5754.551842
1634428800,60885.27,61712,58933,61538.97,1261.129961
1634342400,61703.45,62352,60100.27,60870.26,1263.448002
1634256000,57370.48,62944.94,56877,61657.35,4205.42307
1634169600,57395.84,58550,56830.56,57371.58,1879.454012
1634083200,56004.61,57773.89,54231,57374.55,3359.69683
1633996800,57490,57701,53909,55995.49,3224.839703
1633910400,54657,57855.79,54462.45,57485.2,1955.785603
1633824000,54984.49,56561,51000,54714.95,1735.421935
1633737600,53952.82,55512.05,53674.69,54976.92,1061.023243
1633651200,53816.16,56168,53623.02,53957.21,2217.755137
1633564800,55360.1,55360.32,53289.57,53787.6,2349.701215
1633478400,51521.89,55800,50428.64,55345.79,4441.902718
1633392000,49283.89,51914.68,49075,51501.19,2206.596443
1633305600,48231.04,49530.53,46900,49242.14,2737.780533
1633219200,47644.63,49225.55,47119.87,48235.93,1164.602969
1633132800,48185.61,48361.83,47468.15,47685.8,1361.844027
1633046400,43835.47,48500,43291.07,48171.86,3446.872265
1632960000,41537.56,44117.74,41427.87,43834.43,2614.504209
1632873600,41024.21,42595.93,40750,41542.9,1804.778085
1632787200,42154.87,42778.93,40888,41049,2246.85358
1632700800,43162.82,44377.7,42130,42189.81,1936.649572
1632614400,42699.1,43956.38,40808,43204.73,1659.784662
1632528000,42835.88,43010.69,41689.6,42722.19,879.1967738
1632441600,44893.7,45159.9,40693.27,42848.5,4348.928284
1632355200,43586,45013.17,43105,44903.5,2317.755784
1632268800,40702.07,44031.85,40580.18,43589.53,3040.945141
1632182400,43003.07,43643.34,39573.21,40596.54,5961.587903
1632096000,47257.86,47334.54,42453.97,43035.99,4240.48542
1632009600,48307.05,48389.52,46860,47245.25,999.5959909
1631923200,47316.21,48834,47052.9,48326.74,1452.506231
1631836800,47773.44,48179,46712.14,47305.18,1558.523176
1631750400,48188.12,48505,47035,47760.64,1886.041734
1631664000,47123.81,48465.77,46702.26,48150.94,1307.248711
1631577600,44983.77,47273.38,44704.18,47103.18,1643.956624
1631491200,46039.42,46895.82,43400,44974.34,2308.422074
1631404800,45162.96,46491.63,44752.96,46035,1015.762158
1631318400,44858.2,45993.32,44767.75,45176.66,906.8062038
1631232000,46368.11,47029.08,44125,44857.38,2392.571106
1631145600,46070.43,47419.95,45550,46392.81,2595.98697
1631059200,46894.3,47386.72,44436.93,46091.94,3309.098344
1630972800,52719.43,52956.47,42900.01,46866.82,6811.922188
1630886400,51809.28,52810,51024.32,52708.2,2057.328622
1630800000,49965.32,51900,49500,51809.28,986.487083
1630713600,50033.5,50570.94,49388.26,49943.16,869.2883929
1630627200,49284.93,51050,48351.6,50025.04,2226.782949
1630540800,48830.93,50390,48625,49274.79,2267.931975
1630454400,47118.02,49134,46532.42,48853.49,2194.630079
1630368000,46969.05,48270.33,46699,47156.09,2239.167703
1630281600,48782.56,48915.29,46855.41,47003.44,1676.482551
1630195200,48947.1,49666,47798.29,48808.72,1044.48189
1630108800,49100.49,49325,48244.88,48935.36,692.7058855
1630022400,46857.86,49187,46363,49100.49,1943.557256
1629936000,49022.39,49387.6,46309.33,46856.29,2091.109826
1629849600,47670.8,49273.93,47100,49011.75,1902.720534
1629763200,49516.08,49893.5,47593.66,47731.33,2217.803057
1629676800,49296.71,50562.11,49010,49561.37,2419.868147
1629590400,48883.84,49540.01,48080.17,49301.86,985.765333
1629504000,49332.31,49833.02,48300,48884.34,1768.241566
1629417600,46759.29,49436.1,46645.77,49356,2815.551595
1629331200,44734.16,47114.99,43935.54,46764.3,2776.237685
1629244800,44631.47,46041.62,44218.73,44721.13,2247.934158
1629158400,45930.48,47183.37,44417.51,44694.35,3286.273265
1629072000,47024.96,48075.22,45654.14,45930.51,2410.150995
1628985600,47130.97,47424,45500.27,47028.3,1726.795628
1628899200,47855,48190,46000,47119.73,1908.951412
1628812800,44413.35,47929.18,44253.97,47860.58,2934.742031
1628726400,45536.8,46236.7,43800.02,44444.45,2463.506284
1628640000,45596.21,46787.6,45353.02,45539.85,2606.126367
1628553600,46282.3,46759,44643,45609.7,2390.088508
1628467200,43836.05,46529.02,42811.26,46292.89,4961.588281
1628380800,44624.4,45355,43298.84,43858.42,3647.13063
1628294400,42857.09,44763.14,42251,44612.94,4886.938381
1628208000,40893.77,43381,39879.47,42856.59,2937.384839
